Dataset,Method,Seed,Sensors,L2,RMSE,MSE,Time,Subdomains,Splits
20221121,C1,1024,6,0.15215985476970673,4.900358319318583,24.013511657714844,428.9055588245392,2,"x=[0.000,0.503];x=[0.503,1.000]"
20221121,C1,2048,6,0.1487644761800766,4.791004477922214,22.953723907470703,431.4176049232483,2,"x=[0.000,0.497];x=[0.497,1.000]"
20221121,C1,3000,6,0.15265022218227386,4.916149672573996,24.168527603149414,430.63174295425415,2,"x=[0.000,0.508];x=[0.508,1.000]"
20221121,C1,4096,6,0.14765599370002747,4.755306893281651,22.612943649291992,431.92724609375,2,"x=[0.000,0.487];x=[0.487,1.000]"
20221121,C1,5555,6,0.14886783063411713,4.794334111442751,22.985639572143555,428.8787500858307,2,"x=[0.000,0.503];x=[0.503,1.000]"
20221121,C1,7777,6,0.15290327370166779,4.924300501376459,24.248735427856445,436.3647449016571,2,"x=[0.000,0.653];x=[0.653,1.000]"
20221121,C1,42,7,0.13680396974086761,4.405813641957209,19.41119384765625,432.9639732837677,2,"x=[0.000,0.553];x=[0.553,1.000]"
20221121,C1,123,7,0.14186006784439087,4.568647449767127,20.872539520263672,653.4393212795258,3,"x=[0.000,0.523];x=[0.523,0.814];x=[0.814,1.000]"
20221121,C1,456,7,0.14073416590690613,4.532388899167941,20.54254913330078,651.7461385726929,3,"x=[0.000,0.518];x=[0.518,0.799];x=[0.799,1.000]"
20221121,C1,789,7,0.1399393528699875,4.506790124530152,20.3111572265625,660.1513638496399,3,"x=[0.000,0.543];x=[0.543,0.814];x=[0.814,1.000]"
20221121,C1,1024,7,0.14177274703979492,4.565834394662428,20.846843719482422,420.6408631801605,2,"x=[0.000,0.523];x=[0.523,1.000]"
20221121,C1,2048,7,0.13859893381595612,4.46362266630244,19.923927307128906,433.4994342327118,2,"x=[0.000,0.513];x=[0.513,1.000]"
20221121,C1,3000,7,0.14105919003486633,4.54285392058499,20.637521743774414,647.7862322330475,3,"x=[0.000,0.563];x=[0.563,0.799];x=[0.799,1.000]"
20221121,C1,4096,7,0.13987895846366882,4.504845024262982,20.293628692626953,650.3664877414703,3,"x=[0.000,0.563];x=[0.563,0.799];x=[0.799,1.000]"
20221121,C1,5555,7,0.13906055688858032,4.478488155102736,20.056856155395508,645.0877072811127,3,"x=[0.000,0.543];x=[0.543,0.799];x=[0.799,1.000]"
20221121,C1,7777,7,0.14352434873580933,4.622247031239011,21.36516761779785,435.4606544971466,2,"x=[0.000,0.503];x=[0.503,1.000]"
20221122,C1,42,3,0.19784985482692719,6.907010550069367,47.70679473876953,611.4516332149506,3,"x=[0.000,0.150];x=[0.150,0.563];x=[0.563,1.000]"
20221122,C1,123,3,0.20325808227062225,7.0958192470886345,50.350650787353516,644.9265999794006,3,"x=[0.000,0.347];x=[0.347,0.628];x=[0.628,1.000]"
20221122,C1,456,3,0.19760335981845856,6.89840874498537,47.588043212890625,642.084597826004,3,"x=[0.000,0.347];x=[0.347,0.573];x=[0.573,1.000]"
20221122,C1,789,3,0.19886471331119537,6.942443186301169,48.19751739501953,568.543304681778,3,"x=[0.000,0.151];x=[0.151,0.779];x=[0.779,1.000]"
20221122,C1,1024,3,0.1993313431739807,6.958732761027995,48.4239616394043,604.6307249069214,3,"x=[0.000,0.668];x=[0.668,0.850];x=[0.850,1.000]"
20221122,C1,2048,3,0.19900770485401154,6.9474344691493854,48.266845703125,640.3344733715057,3,"x=[0.000,0.372];x=[0.372,0.663];x=[0.663,1.000]"
20221122,C1,3000,3,0.19842621684074402,6.927137178675437,47.9852294921875,416.907514333725,2,"x=[0.000,0.613];x=[0.613,1.000]"
20221122,C1,4096,3,0.19600532948970795,6.8426111397238305,46.821327209472656,606.3375070095062,3,"x=[0.000,0.150];x=[0.150,0.583];x=[0.583,1.000]"
