Dataset,Method,Seed,Sensors,L2,RMSE,MSE,Time,Subdomains,Splits
20221121,A5_spatial,42,3,0.2103152722120285,6.773274737627784,45.87725067138672,381.5556111335754,2,"x=[0.000,0.161];x=[0.161,1.000]"
20221121,A5_spatial,123,3,0.2045885771512985,6.588842509240319,43.412845611572266,411.1417007446289,2,"x=[0.000,0.648];x=[0.648,1.000]"
20221121,A5_spatial,456,3,0.2061179727315902,6.638095795926603,44.06431579589844,412.3378794193268,2,"x=[0.000,0.643];x=[0.643,1.000]"
20221121,A5_spatial,789,3,0.2023178040981292,6.515710185200788,42.4544792175293,408.6086599826813,2,"x=[0.000,0.613];x=[0.613,1.000]"
20221121,A5_spatial,1024,3,0.2061444967985153,6.638950271358146,44.075660705566406,383.53773260116577,2,"x=[0.000,0.829];x=[0.829,1.000]"
20221121,A5_spatial,2048,3,0.2088022977113723,6.724546123631517,45.219520568847656,377.9294021129608,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221121,A5_spatial,3000,3,0.2117942422628402,6.820906465760137,46.52476501464844,378.3643805980682,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221121,A5_spatial,4096,3,0.203374445438385,6.54974200490451,42.89912033081055,413.5987763404846,2,"x=[0.000,0.583];x=[0.583,1.000]"
20221121,A5_spatial,5555,3,0.2091818153858184,6.736769248386489,45.38405990600586,377.9790194034576,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221121,A5_spatial,7777,3,0.2065375745296478,6.651608563676533,44.243896484375,379.3679144382477,2,"x=[0.000,0.161];x=[0.161,1.000]"
20221121,A5_spatial,42,5,0.149275466799736,4.807461565789473,23.11168670654297,732.6729862689972,2,"x=[0.000,0.588];x=[0.588,1.000]"
20221121,A5_spatial,123,5,0.1498954892158508,4.827431835797628,23.30409812927246,652.2348728179932,2,"x=[0.000,0.528];x=[0.528,1.000]"
20221121,A5_spatial,456,5,0.1531266570091247,4.931495202063824,24.31964492797852,454.4880046844482,2,"x=[0.000,0.588];x=[0.588,1.000]"
20221121,A5_spatial,789,5,0.1434061527252197,4.61843880932967,21.32997703552246,564.3858451843262,2,"x=[0.000,0.583];x=[0.583,1.000]"
20221121,A5_spatial,1024,5,0.1526799201965332,4.917109819688984,24.17796897888184,726.8782784938812,2,"x=[0.000,0.598];x=[0.598,1.000]"
20221121,A5_spatial,2048,5,0.1501429080963134,4.8353963373500015,23.38105773925781,750.3706004619598,2,"x=[0.000,0.558];x=[0.558,1.000]"
20221121,A5_spatial,3000,5,0.1517645567655563,4.887626338018565,23.888891220092773,609.1609489917755,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221121,A5_spatial,4096,5,0.1524217873811721,4.908793379376061,24.09625244140625,465.3129942417145,2,"x=[0.000,0.548];x=[0.548,1.000]"
20221121,A5_spatial,5555,5,0.1508155912160873,4.857063553266895,23.59106636047364,441.8487870693207,2,"x=[0.000,0.533];x=[0.533,1.000]"
20221121,A5_spatial,7777,5,0.1524697691202163,4.910339206391567,24.11143112182617,431.0627646446228,2,"x=[0.000,0.538];x=[0.538,1.000]"
20221121,A5_spatial,42,7,0.1381125301122665,4.447957142177458,19.78432273864746,435.4786355495453,2,"x=[0.000,0.583];x=[0.583,1.000]"
20221121,A5_spatial,123,7,0.1418600678443908,4.568647449767127,20.872539520263672,644.8749001026154,3,"x=[0.000,0.523];x=[0.523,0.814];x=[0.814,1.000]"
20221121,A5_spatial,456,7,0.1407341659069061,4.532388899167941,20.54254913330078,676.3230638504028,3,"x=[0.000,0.518];x=[0.518,0.799];x=[0.799,1.000]"
20221121,A5_spatial,789,7,0.1399393528699875,4.506790124530152,20.3111572265625,649.3077661991119,3,"x=[0.000,0.543];x=[0.543,0.814];x=[0.814,1.000]"
20221121,A5_spatial,1024,7,0.1417727470397949,4.565834394662428,20.846843719482425,423.8613872528076,2,"x=[0.000,0.523];x=[0.523,1.000]"
20221121,A5_spatial,2048,7,0.1385989338159561,4.46362266630244,19.923927307128903,430.94181275367737,2,"x=[0.000,0.513];x=[0.513,1.000]"
20221121,A5_spatial,3000,7,0.1435201913118362,4.622111887919131,21.36391830444336,423.7262983322144,2,"x=[0.000,0.563];x=[0.563,1.000]"
20221121,A5_spatial,4096,7,0.1398789584636688,4.504845024262982,20.29362869262696,649.672411441803,3,"x=[0.000,0.563];x=[0.563,0.799];x=[0.799,1.000]"
20221121,A5_spatial,5555,7,0.1390541344881057,4.478282870846088,20.05501747131348,423.4401578903198,2,"x=[0.000,0.543];x=[0.543,1.000]"
20221121,A5_spatial,7777,7,0.1435243487358093,4.622247031239011,21.36516761779785,431.1007573604584,2,"x=[0.000,0.503];x=[0.503,1.000]"
20221122,A5_spatial,42,3,0.193353459239006,6.750031365215756,45.56292343139648,401.2843270301819,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221122,A5_spatial,123,3,0.1973282992839813,6.888800900762178,47.4555778503418,454.2563607692719,2,"x=[0.000,0.347];x=[0.347,1.000]"
20221122,A5_spatial,456,3,0.195173293352127,6.813564672306352,46.42466354370117,467.1329355239868,2,"x=[0.000,0.347];x=[0.347,1.000]"
20221122,A5_spatial,789,3,0.1954624950885772,6.823663366871549,46.562381744384766,421.119877576828,2,"x=[0.000,0.151];x=[0.151,1.000]"
20221122,A5_spatial,1024,3,0.1968703418970108,6.872812651415363,47.23555374145508,414.562043428421,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221122,A5_spatial,2048,3,0.1961368471384048,6.847204164073243,46.88420486450195,455.589165687561,2,"x=[0.000,0.663];x=[0.663,1.000]"
20221122,A5_spatial,3000,3,0.198426216840744,6.927137178675437,47.9852294921875,447.5351619720459,2,"x=[0.000,0.613];x=[0.613,1.000]"
20221122,A5_spatial,4096,3,0.1936613917350769,6.760783870777359,45.70819854736328,415.5274999141693,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221122,A5_spatial,5555,3,0.2060813903808593,7.194383327203259,51.75915145874024,460.08404994010925,2,"x=[0.000,0.608];x=[0.608,1.000]"
20221122,A5_spatial,7777,3,0.1973460465669632,6.889423014672394,47.464149475097656,444.71375012397766,2,"x=[0.000,0.613];x=[0.613,1.000]"
20221122,A5_spatial,42,5,0.1722565591335296,6.013537076781694,36.162628173828125,421.1330697536469,2,"x=[0.000,0.583];x=[0.583,1.000]"
20221122,A5_spatial,123,5,0.1731986105442047,6.046424237781569,36.55924606323242,422.6034293174744,2,"x=[0.000,0.236];x=[0.236,1.000]"
20221122,A5_spatial,456,5,0.1670983582735061,5.833463213246719,34.029293060302734,420.71274971961975,2,"x=[0.000,0.573];x=[0.573,1.000]"
20221122,A5_spatial,789,5,0.1686734557151794,5.888451617978651,34.67386245727539,420.082813501358,2,"x=[0.000,0.573];x=[0.573,1.000]"
20221122,A5_spatial,1024,5,0.1728572100400924,6.034503276771277,36.41522979736328,421.5014083385468,2,"x=[0.000,0.608];x=[0.608,1.000]"
20221122,A5_spatial,2048,5,0.1674889028072357,5.847096510034382,34.18853759765625,422.260559797287,2,"x=[0.000,0.583];x=[0.583,1.000]"
20221122,A5_spatial,3000,5,0.1728934496641159,6.035771547821391,36.43053817749024,423.6241352558136,2,"x=[0.000,0.422];x=[0.422,1.000]"
20221122,A5_spatial,4096,5,0.1724612563848495,6.020684193102655,36.24863815307617,440.750937461853,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221122,A5_spatial,5555,5,0.1737753897905349,6.066559366527902,36.80314254760742,435.14802980422974,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221122,A5_spatial,7777,5,0.1765526533126831,6.1635129270216105,37.9888916015625,430.9287760257721,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221122,A5_spatial,42,7,0.1532841771841049,5.351208038842779,28.635427474975582,471.2694387435913,2,"x=[0.000,0.302];x=[0.302,1.000]"
20221122,A5_spatial,123,7,0.1585524827241897,5.535126959939265,30.637630462646484,477.53290128707886,2,"x=[0.000,0.261];x=[0.261,1.000]"
20221122,A5_spatial,456,7,0.1562687456607818,5.455398916174208,29.761377334594727,471.4196367263794,2,"x=[0.000,0.302];x=[0.302,1.000]"
20221122,A5_spatial,789,7,0.1491156667470932,5.205681799831664,27.09912300109864,467.7475416660309,2,"x=[0.000,0.683];x=[0.683,1.000]"
20221122,A5_spatial,1024,7,0.1491881906986236,5.208214089618043,27.1254940032959,468.2792177200317,2,"x=[0.000,0.688];x=[0.688,1.000]"
20221122,A5_spatial,2048,7,0.1527036875486374,5.330939749201743,28.41891860961914,469.2063808441162,2,"x=[0.000,0.593];x=[0.593,1.000]"
20221122,A5_spatial,3000,7,0.1543996632099151,5.390149789402635,29.053714752197266,470.4672350883484,2,"x=[0.000,0.291];x=[0.291,1.000]"
20221122,A5_spatial,4096,7,0.1607330441474914,5.611247395705828,31.48609733581543,473.91795086860657,2,"x=[0.000,0.548];x=[0.548,1.000]"
20221122,A5_spatial,5555,7,0.1523118466138839,5.317264529647464,28.27330207824707,536.59601521492,2,"x=[0.000,0.729];x=[0.729,1.000]"
20221122,A5_spatial,7777,7,0.1540749967098236,5.378815117578573,28.9316520690918,532.2295334339142,2,"x=[0.000,0.261];x=[0.261,1.000]"
20221121,A6_temporal,42,3,0.21780544519424438,7.014495826706354,49.20315170288086,550.6195423603058,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,123,3,0.20882803201675415,6.7253762859593325,45.23068618774414,586.9469594955444,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,456,3,0.2146666944026947,6.913417773170987,47.795345306396484,357.140079498291,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,789,3,0.2192644625902176,7.061487175889645,49.864601135253906,328.7800462245941,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,1024,3,0.21024589240550995,6.771038752643122,45.84696578979492,330.0697934627533,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,2048,3,0.22242817282676697,7.163377968335632,51.31398391723633,327.7653708457947,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,3000,3,0.21539877355098724,6.936989705331484,48.121826171875,329.0511131286621,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,4096,3,0.20763371884822845,6.686912439506952,44.71479797363281,326.9434404373169,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,5555,3,0.21648256480693817,6.971892465170303,48.60728454589844,327.98796367645264,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A6_temporal,7777,3,0.21564064919948578,6.9447827303401555,48.23000717163086,331.2839162349701,2,"x=[0.000,1.000];x=[0.000,1.000]"
20221121,A7_spatial_temporal,42,3,0.20660579204559326,6.653808432506465,44.27316665649414,878.4487752914429,4,"x=[0.000,0.161];x=[0.000,0.161];x=[0.161,1.000];x=[0.161,1.000]"
20221121,A7_spatial_temporal,123,3,0.20630459487438202,6.644107829781194,44.144168853759766,950.140251159668,4,"x=[0.000,0.648];x=[0.000,0.648];x=[0.648,1.000];x=[0.648,1.000]"
20221121,A7_spatial_temporal,456,3,0.21085946261882782,6.790800480126674,46.11497116088867,940.7032384872437,4,"x=[0.000,0.643];x=[0.000,0.643];x=[0.643,1.000];x=[0.643,1.000]"
20221121,A7_spatial_temporal,789,3,0.2059982419013977,6.634241819549818,44.01316452026367,949.2345201969147,4,"x=[0.000,0.613];x=[0.000,0.613];x=[0.613,1.000];x=[0.613,1.000]"
20221121,A7_spatial_temporal,1024,3,0.21139764785766602,6.808132626560667,46.350669860839844,867.6718511581421,4,"x=[0.000,0.829];x=[0.000,0.829];x=[0.829,1.000];x=[0.829,1.000]"
20221121,A7_spatial_temporal,2048,3,0.2115146666765213,6.811901381203789,46.402000427246094,864.8447198867798,4,"x=[0.000,0.150];x=[0.000,0.150];x=[0.150,1.000];x=[0.150,1.000]"
