Dataset,Method,Seed,Sensors,L2,RMSE,MSE,Time,Subdomains,Splits
20221129,B3,4096,7,0.2037399858236313,5.941171896060166,35.29752349853516,465.5610628128052,1,
20221129,B3,5555,7,0.2003116309642791,5.841200328430404,34.11962127685547,465.4738638401032,1,
20221129,B3,7777,7,0.2025526165962219,5.906546449033466,34.887290954589844,465.6109778881073,1,
20221129,B4,42,7,0.1929156184196472,5.625526912170164,31.64655303955078,107.00166368484496,1,
20221129,B4,123,7,0.191499188542366,5.584222106035989,31.183536529541016,109.2951364517212,1,
20221129,B4,456,7,0.1923797577619552,5.609901169775057,31.470991134643555,109.55451607704164,1,
20221129,B4,789,7,0.191282644867897,5.577906329145698,31.113039016723636,109.5115761756897,1,
20221129,B4,1024,7,0.1943992972373962,5.668789110816362,32.13516998291016,108.84659910202026,1,
20221129,B4,2048,7,0.1933412700891494,5.637938982668227,31.78635597229004,108.0202465057373,1,
20221129,B4,3000,7,0.1905172914266586,5.555591536511359,30.86459732055664,108.36807823181152,1,
20221129,B4,4096,7,0.1949619799852371,5.685197301173592,32.321468353271484,106.8003387451172,1,
20221129,B4,5555,7,0.1922897547483444,5.607276970437019,31.44155502319336,108.4406213760376,1,
20221129,B4,7777,7,0.1924914419651031,5.613156205113823,31.50752258300781,108.94360208511353,1,
20221129,B5,42,7,0.1950485855340957,5.6877283742139,32.35025405883789,209.83006310462952,1,
20221129,B5,123,7,0.1941516399383545,5.661568685916613,32.05335998535156,209.2218246459961,1,
20221129,B5,456,7,0.1925513446331024,5.614903353014751,31.52713966369629,211.0100131034851,1,
20221129,B5,789,7,0.1898800879716873,5.537007067507228,30.658447265625,211.4758403301239,1,
20221129,B5,1024,7,0.196566641330719,5.73199263725154,32.85573959350586,210.73683953285217,1,
20221129,B5,2048,7,0.1914528310298919,5.582870046648379,31.168437957763672,209.36855626106265,1,
20221129,B5,3000,7,0.1892734616994857,5.519316132518476,30.46285057067871,211.13862895965576,1,
20221129,B5,4096,7,0.1961851567029953,5.72086782794656,32.728328704833984,210.10180807113647,1,
20221129,B5,5555,7,0.1928841024637222,5.624607326788814,31.636207580566406,208.91119980812076,1,
20221129,B5,7777,7,0.1884917020797729,5.496522671163048,30.21176147460937,209.72555375099185,1,
20221129,B6,42,7,0.1912293434143066,5.576352647299657,31.0957088470459,488.19433879852295,3,"x=[0.000,0.266];x=[0.266,0.427];x=[0.427,1.000]"
20221129,B6,123,7,0.1921945959329605,5.6045006105366655,31.41042709350586,486.1794099807739,3,"x=[0.000,0.291];x=[0.291,0.467];x=[0.467,1.000]"
20221129,B6,456,7,0.1983837038278579,5.784977551468639,33.465965270996094,492.5020227432251,3,"x=[0.000,0.307];x=[0.307,0.513];x=[0.513,1.000]"
20221129,B6,789,7,0.1933410763740539,5.63792680363877,31.78621864318848,485.303670167923,3,"x=[0.000,0.271];x=[0.271,0.427];x=[0.427,1.000]"
20221129,B6,1024,7,0.1957895308732986,5.709328149395555,32.59642791748047,664.0623183250427,4,"x=[0.000,0.271];x=[0.271,0.432];x=[0.432,0.850];x=[0.850,1.000]"
20221129,B6,2048,7,0.193646565079689,5.646838540918463,31.88678550720215,483.9326665401459,3,"x=[0.000,0.307];x=[0.307,0.698];x=[0.698,1.000]"
20221129,B6,3000,7,0.1951627880334854,5.691051338560808,32.388065338134766,661.2739841938019,4,"x=[0.000,0.261];x=[0.261,0.442];x=[0.442,0.683];x=[0.683,1.000]"
20221129,B6,4096,7,0.1999453902244568,5.830515844120906,33.99491500854492,487.83873295784,3,"x=[0.000,0.191];x=[0.191,0.352];x=[0.352,1.000]"
20221129,B6,5555,7,0.1953212767839431,5.695674178330703,32.440704345703125,494.28339862823486,3,"x=[0.000,0.191];x=[0.191,0.357];x=[0.357,1.000]"
20221129,B6,7777,7,0.1924411505460739,5.611688758316417,31.491050720214844,654.9757833480835,4,"x=[0.000,0.296];x=[0.296,0.472];x=[0.472,0.673];x=[0.673,1.000]"
20221129,B7,42,7,0.1942090541124344,5.663242128089456,32.07231140136719,427.9244999885559,2,"x=[0.000,0.427];x=[0.427,1.000]"
20221129,B7,123,7,0.1984284818172454,5.786280077899149,33.48103713989258,431.705334186554,2,"x=[0.000,0.286];x=[0.286,1.000]"
20221129,B7,456,7,0.1995384842157364,5.818648828923768,33.85667419433594,424.12921833992,2,"x=[0.000,0.307];x=[0.307,1.000]"
